Client_ID,Note_loan_percent_income,Note_person_home_ownership,Note_cb_person_default_on_file,Note_person_income,Note_loan_intent,Note_Finale,loan_status,loan_grade,Classe_Risque
427,324.27,285.63,0.0,0.0,107.12,717.02,1,5,5
428,324.27,285.63,0.0,0.0,32.5,642.4,1,2,5
429,0.0,0.0,0.0,153.61,0.0,153.61,0,1,0
430,68.11,285.63,0.0,0.0,100.42,454.16,0,1,3
431,36.04,0.0,0.0,153.61,100.42,290.07,1,0,2
432,36.04,0.0,0.0,153.61,32.5,222.15,1,0,1
433,324.27,285.63,0.0,0.0,32.5,642.4,1,3,5
434,68.11,285.63,0.0,0.0,32.5,386.24,0,1,2
435,36.04,285.63,0.0,0.0,32.5,354.17,0,0,2
436,68.11,285.63,0.0,0.0,107.12,460.86,1,4,4
437,36.04,285.63,0.0,0.0,0.0,321.67,0,0,2
438,68.11,0.0,129.37,153.61,100.42,451.5100000000001,1,3,3
439,68.11,0.0,0.0,153.61,32.5,254.22000000000003,1,1,1
440,36.04,285.63,0.0,0.0,32.5,354.17,0,2,2
441,36.04,285.63,0.0,0.0,0.0,321.67,0,3,2
442,324.27,0.0,0.0,153.61,100.42,578.3,1,0,5
443,36.04,285.63,129.37,0.0,107.12,558.1600000000001,1,5,4
444,36.04,285.63,0.0,0.0,107.12,428.79,1,6,3
445,36.04,285.63,0.0,0.0,32.5,354.17,0,1,2
446,36.04,285.63,0.0,0.0,0.0,321.67,0,1,2
447,36.04,285.63,0.0,0.0,32.5,354.17,1,6,2
448,36.04,285.63,129.37,0.0,32.5,483.54,0,3,4
449,0.0,185.94,0.0,153.61,100.42,439.97,1,3,3
450,36.04,285.63,0.0,0.0,107.12,428.79,0,1,3
451,36.04,285.63,0.0,0.0,32.5,354.17,0,1,2
452,36.04,285.63,0.0,0.0,100.42,422.09,0,2,3
453,36.04,285.63,129.37,0.0,100.42,551.46,1,6,4
454,36.04,285.63,0.0,0.0,32.5,354.17,0,0,2
455,36.04,285.63,129.37,0.0,107.12,558.1600000000001,1,3,4
456,324.27,0.0,0.0,153.61,32.5,510.38,1,0,4
457,324.27,0.0,0.0,153.61,0.0,477.88,1,1,4
458,0.0,285.63,0.0,0.0,107.12,392.75,0,1,2
459,36.04,285.63,0.0,0.0,32.5,354.17,1,5,2
460,0.0,285.63,129.37,0.0,107.12,522.12,0,2,4
461,0.0,0.0,0.0,153.61,32.5,186.11,0,1,0
462,324.27,285.63,0.0,23.97,100.42,734.29,1,1,6
463,36.04,285.63,0.0,0.0,100.42,422.09,0,2,3
464,324.27,285.63,0.0,23.97,32.5,666.37,1,1,5
465,324.27,185.94,0.0,153.61,107.12,770.9399999999999,1,1,6
466,36.04,285.63,0.0,0.0,107.12,428.79,0,2,3
467,324.27,285.63,0.0,0.0,32.5,642.4,1,4,5
468,36.04,0.0,0.0,153.61,100.42,290.07,1,2,2
469,68.11,0.0,129.37,153.61,100.42,451.5100000000001,1,3,3
470,36.04,185.94,0.0,153.61,100.42,476.0100000000001,1,1,4
471,36.04,0.0,0.0,153.61,0.0,189.65,1,1,0
472,324.27,285.63,0.0,0.0,0.0,609.9,1,0,5
473,324.27,285.63,0.0,23.97,32.5,666.37,1,2,5
474,324.27,285.63,0.0,23.97,32.5,666.37,1,1,5
475,324.27,285.63,0.0,23.97,0.0,633.87,1,1,5
476,0.0,185.94,129.37,153.61,0.0,468.92,0,2,4
477,324.27,285.63,0.0,0.0,32.5,642.4,1,1,5
478,324.27,285.63,0.0,0.0,100.42,710.3199999999999,1,1,5
479,324.27,285.63,0.0,0.0,32.5,642.4,1,1,5
480,36.04,0.0,0.0,153.61,107.12,296.77,1,1,2
481,68.11,285.63,0.0,0.0,0.0,353.74,0,2,2
482,68.11,285.63,0.0,0.0,0.0,353.74,1,3,2
483,324.27,285.63,0.0,23.97,100.42,734.29,1,1,6
484,324.27,285.63,0.0,0.0,107.12,717.02,1,2,5
485,36.04,0.0,0.0,153.61,100.42,290.07,1,1,2
486,324.27,285.63,129.37,0.0,32.5,771.77,1,5,6
487,324.27,285.63,129.37,0.0,0.0,739.27,1,4,6
488,68.11,185.94,0.0,153.61,32.5,440.16,1,0,3
489,324.27,285.63,0.0,102.54,107.12,819.56,1,1,6
490,324.27,285.63,0.0,23.97,100.42,734.29,1,2,6
491,324.27,285.63,0.0,23.97,32.5,666.37,1,1,5
492,36.04,185.94,129.37,153.61,32.5,537.46,1,3,4
493,324.27,285.63,0.0,23.97,32.5,666.37,1,1,5
494,324.27,285.63,0.0,23.97,100.42,734.29,1,2,6
495,324.27,285.63,0.0,23.97,107.12,740.99,1,1,6
496,324.27,285.63,129.37,23.97,0.0,763.24,1,2,6
497,36.04,185.94,0.0,153.61,32.5,408.09,1,1,3
498,324.27,285.63,0.0,23.97,100.42,734.29,1,4,6
499,324.27,285.63,0.0,0.0,32.5,642.4,1,1,5
500,324.27,285.63,0.0,0.0,32.5,642.4,1,5,5
501,68.11,285.63,0.0,0.0,107.12,460.86,0,1,4
502,68.11,285.63,0.0,0.0,32.5,386.24,0,1,2
503,36.04,0.0,0.0,153.61,100.42,290.07,1,0,2
504,68.11,285.63,0.0,0.0,0.0,353.74,0,0,2
505,324.27,0.0,0.0,153.61,100.42,578.3,1,0,5
506,68.11,285.63,0.0,0.0,100.42,454.16,0,0,3
507,68.11,285.63,0.0,0.0,0.0,353.74,0,1,2
508,324.27,0.0,0.0,153.61,100.42,578.3,1,2,5
509,36.04,0.0,0.0,153.61,107.12,296.77,1,0,2
510,68.11,285.63,0.0,0.0,107.12,460.86,0,1,4
511,68.11,285.63,0.0,0.0,32.5,386.24,1,1,2
512,68.11,285.63,0.0,0.0,32.5,386.24,1,4,2
513,36.04,185.94,0.0,153.61,107.12,482.71,1,3,4
514,36.04,285.63,0.0,0.0,107.12,428.79,0,0,3
515,36.04,285.63,0.0,0.0,32.5,354.17,0,1,2
516,68.11,185.94,0.0,153.61,32.5,440.16,1,1,3
517,324.27,285.63,0.0,23.97,32.5,666.37,1,1,5
518,324.27,285.63,0.0,23.97,0.0,633.87,1,2,5
519,324.27,285.63,129.37,23.97,100.42,863.66,1,6,6
520,324.27,285.63,129.37,23.97,107.12,870.36,1,2,6
521,68.11,285.63,129.37,0.0,32.5,515.61,0,2,4
522,68.11,285.63,0.0,0.0,107.12,460.86,1,1,4
523,0.0,0.0,0.0,153.61,0.0,153.61,0,1,0
524,36.04,285.63,0.0,0.0,100.42,422.09,0,0,3
525,324.27,185.94,0.0,153.61,100.42,764.2399999999999,1,0,6
526,36.04,0.0,0.0,153.61,32.5,222.15,1,1,1
527,324.27,285.63,0.0,23.97,100.42,734.29,1,3,6
528,324.27,285.63,0.0,0.0,100.42,710.3199999999999,1,1,5
529,36.04,285.63,129.37,0.0,32.5,483.54,0,3,4
530,324.27,285.63,0.0,23.97,32.5,666.37,1,0,5
531,324.27,285.63,0.0,102.54,107.12,819.56,1,1,6
532,324.27,285.63,0.0,23.97,0.0,633.87,1,1,5
533,324.27,285.63,0.0,23.97,0.0,633.87,1,0,5
534,68.11,185.94,129.37,153.61,107.12,644.15,1,2,5
535,324.27,285.63,0.0,23.97,100.42,734.29,1,1,6
536,324.27,0.0,0.0,153.61,32.5,510.38,1,1,4
537,324.27,285.63,129.37,23.97,0.0,763.24,1,3,6
538,324.27,285.63,129.37,0.0,32.5,771.77,1,3,6
539,324.27,285.63,0.0,102.54,0.0,712.4399999999999,1,1,5
540,0.0,185.94,129.37,153.61,100.42,569.34,1,3,5
541,36.04,185.94,0.0,153.61,100.42,476.0100000000001,1,0,4
542,324.27,285.63,0.0,23.97,100.42,734.29,1,0,6
543,0.0,0.0,0.0,153.61,0.0,153.61,0,1,0
544,324.27,285.63,129.37,23.97,100.42,863.66,1,5,6
545,324.27,285.63,0.0,23.97,100.42,734.29,1,1,6
546,36.04,185.94,0.0,153.61,0.0,375.59,1,0,2
547,324.27,285.63,0.0,23.97,32.5,666.37,1,1,5
548,68.11,285.63,129.37,0.0,32.5,515.61,0,2,4
549,324.27,285.63,0.0,0.0,107.12,717.02,1,3,5
550,68.11,285.63,0.0,0.0,32.5,386.24,0,1,2
551,68.11,185.94,0.0,153.61,100.42,508.08,1,3,4
552,68.11,285.63,129.37,23.97,100.42,607.5,1,4,5
553,68.11,285.63,0.0,0.0,100.42,454.16,0,0,3
554,68.11,285.63,0.0,0.0,100.42,454.16,0,1,3
555,36.04,285.63,0.0,0.0,100.42,422.09,0,1,3
556,36.04,285.63,0.0,0.0,100.42,422.09,0,2,3
557,36.04,285.63,0.0,0.0,32.5,354.17,0,1,2
558,68.11,285.63,129.37,0.0,32.5,515.61,1,4,4
559,36.04,285.63,0.0,0.0,32.5,354.17,0,0,2
560,36.04,285.63,129.37,0.0,32.5,483.54,0,2,4
561,36.04,285.63,129.37,0.0,32.5,483.54,1,3,4
562,324.27,285.63,129.37,153.61,32.5,925.38,1,2,6
563,324.27,185.94,0.0,153.61,107.12,770.9399999999999,1,0,6
564,36.04,285.63,0.0,0.0,100.42,422.09,0,0,3
565,36.04,285.63,129.37,0.0,32.5,483.54,0,2,4
566,36.04,285.63,0.0,0.0,32.5,354.17,0,1,2
567,324.27,185.94,0.0,153.61,32.5,696.3199999999999,1,1,5
568,324.27,285.63,0.0,23.97,0.0,633.87,1,0,5
569,68.11,285.63,129.37,0.0,32.5,515.61,0,2,4
570,0.0,0.0,0.0,153.61,32.5,186.11,0,0,0
571,324.27,285.63,0.0,23.97,32.5,666.37,1,0,5
572,324.27,285.63,0.0,153.61,32.5,796.01,1,1,6
573,324.27,285.63,0.0,102.54,107.12,819.56,1,1,6
574,36.04,0.0,0.0,153.61,32.5,222.15,0,1,1
575,324.27,0.0,0.0,153.61,32.5,510.38,0,1,4
576,324.27,285.63,0.0,23.97,100.42,734.29,1,1,6
577,324.27,285.63,0.0,23.97,100.42,734.29,1,3,6
578,324.27,285.63,0.0,102.54,107.12,819.56,1,3,6
579,324.27,285.63,0.0,23.97,100.42,734.29,1,2,6
580,324.27,185.94,0.0,153.61,100.42,764.2399999999999,0,1,6
581,324.27,285.63,129.37,23.97,32.5,795.74,1,2,6
582,324.27,285.63,0.0,102.54,32.5,744.9399999999999,1,3,6
583,324.27,285.63,0.0,102.54,100.42,812.8599999999999,1,1,6
584,324.27,285.63,0.0,23.97,32.5,666.37,1,1,5
585,324.27,285.63,129.37,23.97,100.42,863.66,1,3,6
586,36.04,185.94,0.0,153.61,100.42,476.0100000000001,0,0,4
587,324.27,285.63,0.0,23.97,32.5,666.37,1,2,5
588,324.27,285.63,0.0,23.97,0.0,633.87,1,0,5
589,68.11,0.0,129.37,153.61,32.5,383.59,0,3,2
590,36.04,185.94,129.37,153.61,32.5,537.46,0,2,4
591,324.27,285.63,0.0,23.97,107.12,740.99,1,4,6
592,324.27,285.63,0.0,23.97,100.42,734.29,1,1,6
593,324.27,285.63,0.0,23.97,32.5,666.37,1,0,5
594,324.27,285.63,0.0,23.97,32.5,666.37,1,1,5
595,324.27,285.63,0.0,23.97,100.42,734.29,1,4,6
596,0.0,0.0,0.0,153.61,100.42,254.03000000000003,0,0,1
597,324.27,285.63,129.37,23.97,107.12,870.36,1,2,6
598,324.27,285.63,0.0,23.97,100.42,734.29,1,3,6
599,324.27,285.63,0.0,23.97,32.5,666.37,1,1,5
600,324.27,285.63,0.0,23.97,0.0,633.87,1,1,5
601,324.27,285.63,0.0,23.97,32.5,666.37,1,3,5
602,324.27,285.63,0.0,23.97,0.0,633.87,1,1,5
603,324.27,0.0,0.0,153.61,32.5,510.38,0,0,4
604,324.27,285.63,0.0,23.97,32.5,666.37,1,0,5
605,36.04,185.94,0.0,153.61,0.0,375.59,0,0,2
606,324.27,285.63,0.0,23.97,107.12,740.99,1,0,6
607,324.27,285.63,0.0,23.97,32.5,666.37,1,2,5
608,324.27,285.63,0.0,23.97,107.12,740.99,1,2,6
609,36.04,0.0,0.0,153.61,0.0,189.65,0,2,0
610,324.27,285.63,0.0,23.97,32.5,666.37,1,4,5
611,324.27,285.63,0.0,23.97,100.42,734.29,1,1,6
612,324.27,285.63,0.0,23.97,100.42,734.29,1,1,6
613,324.27,285.63,0.0,23.97,0.0,633.87,1,1,5
614,324.27,285.63,0.0,23.97,32.5,666.37,1,1,5
615,324.27,285.63,0.0,23.97,32.5,666.37,1,2,5
616,324.27,285.63,0.0,23.97,0.0,633.87,1,1,5
617,324.27,285.63,0.0,23.97,0.0,633.87,1,1,5
618,324.27,285.63,0.0,23.97,32.5,666.37,1,1,5
619,324.27,285.63,129.37,23.97,107.12,870.36,1,3,6
620,0.0,185.94,0.0,153.61,32.5,372.05,0,0,2
621,324.27,285.63,129.37,23.97,32.5,795.74,1,3,6
622,324.27,285.63,129.37,23.97,107.12,870.36,1,2,6
623,324.27,285.63,0.0,23.97,100.42,734.29,1,1,6
624,324.27,285.63,0.0,23.97,100.42,734.29,1,3,6
625,324.27,285.63,0.0,23.97,32.5,666.37,1,1,5
626,324.27,285.63,0.0,23.97,100.42,734.29,1,3,6
627,324.27,285.63,0.0,23.97,100.42,734.29,1,3,6
628,324.27,285.63,0.0,23.97,0.0,633.87,1,1,5
629,324.27,285.63,0.0,23.97,100.42,734.29,1,2,6
630,324.27,285.63,0.0,23.97,32.5,666.37,1,1,5
631,324.27,285.63,0.0,23.97,100.42,734.29,1,0,6
632,324.27,285.63,0.0,23.97,107.12,740.99,1,0,6
633,324.27,285.63,0.0,23.97,100.42,734.29,1,5,6
634,324.27,285.63,0.0,23.97,0.0,633.87,1,1,5
635,324.27,185.94,0.0,153.61,32.5,696.3199999999999,0,1,5
636,324.27,285.63,0.0,23.97,107.12,740.99,1,1,6
637,324.27,285.63,0.0,23.97,0.0,633.87,1,1,5
638,324.27,185.94,0.0,153.61,32.5,696.3199999999999,0,0,5
639,324.27,285.63,0.0,23.97,32.5,666.37,1,3,5
640,324.27,285.63,129.37,23.97,32.5,795.74,1,3,6
641,0.0,185.94,129.37,153.61,32.5,501.42,0,4,4
642,36.04,185.94,0.0,153.61,100.42,476.0100000000001,0,1,4
643,324.27,285.63,0.0,23.97,107.12,740.99,1,2,6
644,324.27,285.63,0.0,23.97,107.12,740.99,1,0,6
645,324.27,285.63,0.0,23.97,100.42,734.29,1,0,6
646,324.27,285.63,129.37,23.97,32.5,795.74,1,4,6
647,324.27,285.63,0.0,23.97,100.42,734.29,1,0,6
648,324.27,285.63,0.0,23.97,0.0,633.87,1,3,5
649,36.04,0.0,0.0,153.61,0.0,189.65,0,0,0
650,324.27,185.94,0.0,153.61,100.42,764.2399999999999,0,0,6
651,324.27,285.63,0.0,23.97,32.5,666.37,1,1,5
652,324.27,0.0,0.0,153.61,0.0,477.88,0,0,4
653,324.27,285.63,0.0,23.97,32.5,666.37,1,1,5
654,324.27,285.63,0.0,23.97,0.0,633.87,1,0,5
655,324.27,285.63,129.37,23.97,107.12,870.36,1,3,6
656,324.27,285.63,0.0,23.97,32.5,666.37,1,1,5
657,324.27,285.63,0.0,23.97,32.5,666.37,1,0,5
658,324.27,285.63,0.0,23.97,32.5,666.37,1,1,5
659,68.11,185.94,129.37,153.61,32.5,569.53,0,3,5
660,68.11,185.94,0.0,153.61,107.12,514.78,0,1,4
661,324.27,285.63,0.0,23.97,32.5,666.37,1,1,5
662,324.27,285.63,129.37,23.97,32.5,795.74,1,3,6
663,324.27,285.63,129.37,23.97,32.5,795.74,1,4,6
664,324.27,285.63,0.0,23.97,32.5,666.37,1,1,5
665,0.0,0.0,129.37,153.61,32.5,315.48,0,2,2
666,324.27,285.63,0.0,23.97,107.12,740.99,1,3,6
667,324.27,285.63,0.0,23.97,32.5,666.37,1,1,5
668,0.0,0.0,0.0,153.61,100.42,254.03000000000003,0,1,1
669,324.27,285.63,0.0,23.97,32.5,666.37,1,3,5
670,324.27,285.63,0.0,23.97,100.42,734.29,1,1,6
671,324.27,285.63,129.37,23.97,32.5,795.74,1,4,6
672,324.27,285.63,0.0,23.97,0.0,633.87,1,4,5
673,324.27,285.63,0.0,23.97,100.42,734.29,1,1,6
674,36.04,0.0,129.37,153.61,107.12,426.14,0,3,3
675,324.27,285.63,0.0,23.97,100.42,734.29,1,0,6
676,324.27,285.63,129.37,23.97,32.5,795.74,1,3,6
677,324.27,285.63,129.37,23.97,0.0,763.24,1,4,6
678,324.27,285.63,0.0,23.97,100.42,734.29,1,1,6
679,324.27,285.63,0.0,23.97,0.0,633.87,1,1,5
680,324.27,285.63,0.0,23.97,100.42,734.29,1,1,6
681,324.27,285.63,0.0,23.97,107.12,740.99,1,1,6
682,324.27,285.63,0.0,0.0,100.42,710.3199999999999,1,1,5
683,36.04,0.0,129.37,153.61,32.5,351.52,0,3,2
684,324.27,285.63,0.0,0.0,100.42,710.3199999999999,1,1,5
685,324.27,285.63,0.0,0.0,0.0,609.9,1,1,5
686,324.27,0.0,0.0,153.61,0.0,477.88,0,1,4
687,68.11,0.0,129.37,153.61,0.0,351.09000000000003,0,2,2
688,324.27,285.63,0.0,23.97,32.5,666.37,1,2,5
689,324.27,285.63,0.0,23.97,32.5,666.37,1,2,5
690,36.04,185.94,129.37,153.61,107.12,612.08,1,3,5
691,324.27,285.63,0.0,0.0,107.12,717.02,1,1,5
692,324.27,285.63,129.37,23.97,32.5,795.74,1,3,6
693,324.27,285.63,0.0,23.97,107.12,740.99,1,1,6
694,324.27,285.63,0.0,0.0,107.12,717.02,1,2,5
695,68.11,285.63,0.0,0.0,32.5,386.24,0,1,2
696,68.11,285.63,0.0,0.0,100.42,454.16,0,1,3
697,68.11,285.63,129.37,0.0,100.42,583.53,0,2,5
698,68.11,285.63,0.0,0.0,32.5,386.24,0,1,2
699,68.11,285.63,129.37,0.0,32.5,515.61,0,2,4
700,324.27,285.63,0.0,23.97,107.12,740.99,1,3,6
701,68.11,285.63,129.37,0.0,0.0,483.11,0,4,4
702,68.11,285.63,0.0,0.0,100.42,454.16,0,1,3
703,68.11,285.63,0.0,0.0,32.5,386.24,0,0,2
704,324.27,285.63,0.0,0.0,100.42,710.3199999999999,1,4,5
705,68.11,285.63,0.0,0.0,32.5,386.24,0,3,2
706,0.0,185.94,0.0,153.61,107.12,446.67,0,1,3
707,68.11,285.63,0.0,0.0,32.5,386.24,0,3,2
708,324.27,285.63,129.37,23.97,100.42,863.66,1,3,6
709,68.11,285.63,0.0,0.0,100.42,454.16,0,1,3
710,68.11,285.63,0.0,153.61,32.5,539.85,0,1,4
711,68.11,285.63,0.0,0.0,0.0,353.74,1,3,2
712,68.11,285.63,0.0,0.0,107.12,460.86,1,3,4
713,68.11,285.63,129.37,0.0,100.42,583.53,0,3,5
714,68.11,285.63,0.0,0.0,100.42,454.16,0,1,3
715,0.0,185.94,129.37,153.61,107.12,576.04,1,3,5
716,68.11,285.63,0.0,0.0,107.12,460.86,0,1,4
717,36.04,185.94,129.37,153.61,100.42,605.38,1,3,5
718,324.27,185.94,0.0,153.61,0.0,663.8199999999999,0,1,5
719,68.11,285.63,0.0,0.0,100.42,454.16,0,1,3
720,68.11,285.63,0.0,0.0,100.42,454.16,0,0,3
721,68.11,285.63,0.0,0.0,32.5,386.24,0,0,2
722,68.11,285.63,0.0,0.0,32.5,386.24,0,1,2
723,68.11,285.63,0.0,0.0,107.12,460.86,1,1,4
724,68.11,285.63,0.0,0.0,0.0,353.74,0,2,2
725,324.27,185.94,0.0,153.61,32.5,696.3199999999999,0,0,5
726,36.04,0.0,0.0,153.61,32.5,222.15,0,1,1
727,68.11,285.63,0.0,0.0,100.42,454.16,1,4,3
728,68.11,285.63,129.37,0.0,32.5,515.61,0,4,4
729,68.11,285.63,0.0,23.97,100.42,478.13000000000005,1,4,4
730,68.11,285.63,0.0,0.0,100.42,454.16,0,1,3
731,68.11,285.63,0.0,0.0,107.12,460.86,1,2,4
732,68.11,285.63,0.0,0.0,0.0,353.74,1,4,2
733,68.11,285.63,0.0,0.0,107.12,460.86,0,2,4
734,68.11,285.63,129.37,0.0,100.42,583.53,1,3,5
735,324.27,0.0,0.0,153.61,0.0,477.88,0,0,4
736,36.04,185.94,0.0,153.61,32.5,408.09,0,0,3
737,324.27,185.94,0.0,153.61,100.42,764.2399999999999,0,0,6
738,68.11,285.63,129.37,0.0,100.42,583.53,0,2,5
739,36.04,185.94,0.0,153.61,32.5,408.09,0,2,3
740,36.04,0.0,0.0,153.61,100.42,290.07,0,1,2
741,0.0,185.94,0.0,153.61,0.0,339.55,0,2,2
742,68.11,285.63,0.0,23.97,100.42,478.13000000000005,1,1,4
743,36.04,185.94,0.0,153.61,107.12,482.71,0,0,4
744,68.11,285.63,129.37,0.0,107.12,590.23,1,3,5
745,68.11,285.63,0.0,0.0,0.0,353.74,0,1,2
746,36.04,285.63,129.37,0.0,100.42,551.46,0,2,4
747,36.04,285.63,129.37,0.0,32.5,483.54,0,3,4
748,36.04,285.63,0.0,0.0,100.42,422.09,0,0,3
749,68.11,0.0,0.0,153.61,0.0,221.72000000000003,0,2,0
750,68.11,285.63,0.0,23.97,100.42,478.13000000000005,1,3,4
751,36.04,285.63,0.0,0.0,0.0,321.67,0,2,2
752,36.04,285.63,0.0,0.0,32.5,354.17,0,1,2
753,0.0,185.94,0.0,153.61,32.5,372.05,0,0,2
754,36.04,285.63,129.37,0.0,32.5,483.54,0,2,4
755,324.27,0.0,0.0,153.61,0.0,477.88,0,0,4
756,68.11,285.63,0.0,23.97,100.42,478.13000000000005,1,2,4
757,0.0,185.94,0.0,153.61,100.42,439.97,0,1,3
758,68.11,285.63,129.37,0.0,32.5,515.61,1,4,4
759,36.04,285.63,129.37,0.0,100.42,551.46,0,2,4
760,36.04,285.63,0.0,0.0,100.42,422.09,0,1,3
761,36.04,285.63,0.0,0.0,107.12,428.79,0,2,3
762,0.0,185.94,0.0,153.61,107.12,446.67,1,3,3
763,36.04,285.63,129.37,0.0,32.5,483.54,0,2,4
764,68.11,285.63,129.37,0.0,100.42,583.53,1,3,5
765,68.11,285.63,129.37,0.0,32.5,515.61,1,2,4
766,36.04,285.63,0.0,0.0,32.5,354.17,0,2,2
767,0.0,0.0,0.0,153.61,0.0,153.61,0,0,0
768,36.04,285.63,0.0,0.0,32.5,354.17,0,1,2
769,36.04,285.63,0.0,0.0,32.5,354.17,0,2,2
770,36.04,0.0,0.0,153.61,32.5,222.15,0,1,1
771,324.27,185.94,0.0,153.61,107.12,770.9399999999999,0,1,6
772,36.04,285.63,0.0,0.0,100.42,422.09,1,3,3
773,36.04,285.63,0.0,0.0,100.42,422.09,0,0,3
774,36.04,285.63,0.0,0.0,107.12,428.79,0,1,3
775,68.11,285.63,0.0,0.0,32.5,386.24,1,1,2
776,0.0,185.94,0.0,153.61,32.5,372.05,0,1,2
777,324.27,0.0,0.0,153.61,0.0,477.88,0,0,4
778,36.04,285.63,0.0,0.0,100.42,422.09,0,1,3
779,36.04,185.94,0.0,153.61,0.0,375.59,0,3,2
780,36.04,285.63,0.0,0.0,107.12,428.79,0,2,3
781,68.11,0.0,0.0,153.61,32.5,254.22000000000003,0,2,1
782,36.04,285.63,0.0,0.0,32.5,354.17,0,1,2
783,68.11,285.63,129.37,0.0,100.42,583.53,1,5,5
784,36.04,285.63,0.0,0.0,107.12,428.79,0,0,3
785,36.04,285.63,0.0,0.0,100.42,422.09,0,1,3
786,36.04,285.63,0.0,0.0,100.42,422.09,0,1,3
787,324.27,185.94,0.0,153.61,32.5,696.3199999999999,0,1,5
788,36.04,285.63,0.0,0.0,107.12,428.79,0,2,3
789,36.04,285.63,0.0,0.0,32.5,354.17,0,2,2
790,36.04,185.94,0.0,153.61,107.12,482.71,0,1,4
791,36.04,285.63,129.37,0.0,0.0,451.04,0,5,3
792,68.11,185.94,0.0,153.61,0.0,407.66,0,0,3
793,68.11,185.94,0.0,153.61,32.5,440.16,1,0,3
794,36.04,285.63,0.0,0.0,100.42,422.09,0,1,3
795,0.0,185.94,0.0,153.61,100.42,439.97,0,1,3
796,324.27,185.94,0.0,153.61,32.5,696.3199999999999,0,0,5
797,36.04,285.63,0.0,0.0,107.12,428.79,0,1,3
798,0.0,185.94,0.0,153.61,107.12,446.67,1,0,3
799,36.04,285.63,0.0,0.0,32.5,354.17,0,1,2
800,36.04,285.63,0.0,0.0,107.12,428.79,1,2,3
801,36.04,285.63,0.0,0.0,32.5,354.17,0,1,2
802,36.04,285.63,129.37,0.0,100.42,551.46,0,3,4
803,324.27,0.0,0.0,153.61,0.0,477.88,0,0,4
804,36.04,285.63,0.0,0.0,100.42,422.09,0,2,3
805,324.27,185.94,0.0,153.61,32.5,696.3199999999999,0,0,5
806,36.04,285.63,129.37,0.0,0.0,451.04,1,3,3
807,36.04,285.63,0.0,0.0,32.5,354.17,0,1,2
808,0.0,0.0,129.37,153.61,107.12,390.1,0,3,2
809,36.04,285.63,0.0,0.0,32.5,354.17,0,3,2
810,36.04,0.0,0.0,153.61,107.12,296.77,0,3,2
811,324.27,0.0,0.0,153.61,107.12,585.0,0,3,5
812,36.04,285.63,129.37,0.0,100.42,551.46,0,2,4
813,36.04,285.63,0.0,0.0,100.42,422.09,1,4,3
814,324.27,0.0,0.0,153.61,0.0,477.88,0,1,4
815,36.04,285.63,0.0,0.0,100.42,422.09,0,2,3
816,36.04,285.63,129.37,0.0,100.42,551.46,0,2,4
817,324.27,0.0,129.37,153.61,0.0,607.25,0,4,5
818,68.11,185.94,0.0,153.61,32.5,440.16,0,0,3
819,36.04,285.63,129.37,0.0,100.42,551.46,1,3,4
820,36.04,285.63,129.37,0.0,100.42,551.46,1,4,4
821,36.04,285.63,0.0,0.0,32.5,354.17,0,1,2
822,68.11,185.94,0.0,153.61,32.5,440.16,0,0,3
823,36.04,0.0,0.0,153.61,32.5,222.15,0,0,1
824,36.04,285.63,0.0,0.0,107.12,428.79,0,1,3
825,36.04,285.63,0.0,0.0,32.5,354.17,1,2,2
826,36.04,285.63,129.37,0.0,107.12,558.1600000000001,1,3,4
827,36.04,285.63,0.0,0.0,100.42,422.09,0,2,3
828,36.04,285.63,0.0,0.0,32.5,354.17,1,2,2
829,36.04,285.63,0.0,0.0,32.5,354.17,0,1,2
830,36.04,285.63,0.0,0.0,32.5,354.17,0,2,2
831,36.04,285.63,0.0,0.0,107.12,428.79,0,2,3
832,36.04,285.63,0.0,0.0,32.5,354.17,0,1,2
833,36.04,285.63,0.0,0.0,0.0,321.67,0,1,2
834,0.0,185.94,0.0,153.61,32.5,372.05,0,0,2
835,324.27,185.94,0.0,153.61,100.42,764.2399999999999,1,1,6
836,0.0,185.94,0.0,153.61,32.5,372.05,1,0,2
837,36.04,285.63,0.0,0.0,100.42,422.09,1,4,3
838,36.04,185.94,0.0,153.61,32.5,408.09,0,0,3
839,324.27,185.94,129.37,153.61,32.5,825.6899999999999,1,2,6
840,36.04,285.63,0.0,0.0,100.42,422.09,0,1,3
841,36.04,0.0,0.0,153.61,100.42,290.07,0,1,2
842,36.04,285.63,0.0,0.0,0.0,321.67,0,0,2
843,36.04,285.63,0.0,0.0,0.0,321.67,0,1,2
844,0.0,185.94,0.0,153.61,32.5,372.05,0,0,2
845,0.0,285.63,0.0,0.0,32.5,318.13,0,2,2
846,0.0,285.63,129.37,0.0,107.12,522.12,0,2,4
847,68.11,185.94,0.0,153.61,32.5,440.16,0,4,3
848,0.0,285.63,129.37,0.0,32.5,447.5,0,3,3
849,324.27,185.94,0.0,153.61,107.12,770.9399999999999,0,0,6
850,68.11,185.94,0.0,153.61,100.42,508.08,0,0,4
851,0.0,285.63,0.0,0.0,32.5,318.13,0,0,2
852,0.0,285.63,129.37,0.0,0.0,415.0,1,3,3
853,36.04,185.94,129.37,153.61,100.42,605.38,1,3,5
854,0.0,285.63,0.0,0.0,107.12,392.75,1,4,2
855,0.0,285.63,0.0,0.0,32.5,318.13,0,0,2
