Client_ID,Note_loan_percent_income,Note_person_home_ownership,Note_person_income,Note_Finale,loan_status,loan_grade,Classe_Risque
578,411.78,392.36,134.75,938.89,1,3,6
579,411.78,392.36,28.41,832.55,1,2,6
580,411.78,255.72,195.86,863.36,0,1,6
581,411.78,392.36,28.41,832.55,1,2,6
582,411.78,392.36,134.75,938.89,1,3,6
583,411.78,392.36,134.75,938.89,1,1,6
584,411.78,392.36,28.41,832.55,1,1,6
585,411.78,392.36,28.41,832.55,1,3,6
586,48.07,255.72,195.86,499.65,0,0,4
587,411.78,392.36,28.41,832.55,1,2,6
588,411.78,392.36,28.41,832.55,1,0,6
589,95.05,0.0,195.86,290.91,0,3,2
590,48.07,255.72,195.86,499.65,0,2,4
591,411.78,392.36,28.41,832.55,1,4,6
592,411.78,392.36,28.41,832.55,1,1,6
593,411.78,392.36,28.41,832.55,1,0,6
594,411.78,392.36,28.41,832.55,1,1,6
595,411.78,392.36,28.41,832.55,1,4,6
596,0.0,0.0,195.86,195.86,0,0,0
597,411.78,392.36,28.41,832.55,1,2,6
598,411.78,392.36,28.41,832.55,1,3,6
599,411.78,392.36,28.41,832.55,1,1,6
600,411.78,392.36,28.41,832.55,1,1,6
601,411.78,392.36,28.41,832.55,1,3,6
602,411.78,392.36,28.41,832.55,1,1,6
603,411.78,0.0,195.86,607.64,0,0,5
604,411.78,392.36,28.41,832.55,1,0,6
605,48.07,255.72,195.86,499.65,0,0,4
606,411.78,392.36,28.41,832.55,1,0,6
607,411.78,392.36,28.41,832.55,1,2,6
608,411.78,392.36,28.41,832.55,1,2,6
609,48.07,0.0,195.86,243.93,0,2,1
610,411.78,392.36,28.41,832.55,1,4,6
611,411.78,392.36,28.41,832.55,1,1,6
612,411.78,392.36,28.41,832.55,1,1,6
613,411.78,392.36,28.41,832.55,1,1,6
614,411.78,392.36,28.41,832.55,1,1,6
615,411.78,392.36,28.41,832.55,1,2,6
616,411.78,392.36,28.41,832.55,1,1,6
617,411.78,392.36,28.41,832.55,1,1,6
618,411.78,392.36,28.41,832.55,1,1,6
619,411.78,392.36,28.41,832.55,1,3,6
620,0.0,255.72,195.86,451.58,0,0,3
621,411.78,392.36,28.41,832.55,1,3,6
622,411.78,392.36,28.41,832.55,1,2,6
623,411.78,392.36,28.41,832.55,1,1,6
624,411.78,392.36,28.41,832.55,1,3,6
625,411.78,392.36,28.41,832.55,1,1,6
626,411.78,392.36,28.41,832.55,1,3,6
627,411.78,392.36,28.41,832.55,1,3,6
628,411.78,392.36,28.41,832.55,1,1,6
629,411.78,392.36,28.41,832.55,1,2,6
630,411.78,392.36,28.41,832.55,1,1,6
631,411.78,392.36,28.41,832.55,1,0,6
632,411.78,392.36,28.41,832.55,1,0,6
633,411.78,392.36,28.41,832.55,1,5,6
634,411.78,392.36,28.41,832.55,1,1,6
635,411.78,255.72,195.86,863.36,0,1,6
636,411.78,392.36,28.41,832.55,1,1,6
637,411.78,392.36,28.41,832.55,1,1,6
638,411.78,255.72,195.86,863.36,0,0,6
639,411.78,392.36,28.41,832.55,1,3,6
640,411.78,392.36,28.41,832.55,1,3,6
641,0.0,255.72,195.86,451.58,0,4,3
642,48.07,255.72,195.86,499.65,0,1,4
643,411.78,392.36,28.41,832.55,1,2,6
644,411.78,392.36,28.41,832.55,1,0,6
645,411.78,392.36,28.41,832.55,1,0,6
646,411.78,392.36,28.41,832.55,1,4,6
647,411.78,392.36,28.41,832.55,1,0,6
648,411.78,392.36,28.41,832.55,1,3,6
649,48.07,0.0,195.86,243.93,0,0,1
650,411.78,255.72,195.86,863.36,0,0,6
651,411.78,392.36,28.41,832.55,1,1,6
652,411.78,0.0,195.86,607.64,0,0,5
653,411.78,392.36,28.41,832.55,1,1,6
654,411.78,392.36,28.41,832.55,1,0,6
655,411.78,392.36,28.41,832.55,1,3,6
656,411.78,392.36,28.41,832.55,1,1,6
657,411.78,392.36,28.41,832.55,1,0,6
658,411.78,392.36,28.41,832.55,1,1,6
659,95.05,255.72,195.86,546.63,0,3,5
660,95.05,255.72,195.86,546.63,0,1,5
661,411.78,392.36,28.41,832.55,1,1,6
662,411.78,392.36,28.41,832.55,1,3,6
663,411.78,392.36,28.41,832.55,1,4,6
664,411.78,392.36,28.41,832.55,1,1,6
665,0.0,0.0,195.86,195.86,0,2,0
666,411.78,392.36,28.41,832.55,1,3,6
667,411.78,392.36,28.41,832.55,1,1,6
668,0.0,0.0,195.86,195.86,0,1,0
669,411.78,392.36,28.41,832.55,1,3,6
670,411.78,392.36,28.41,832.55,1,1,6
671,411.78,392.36,28.41,832.55,1,4,6
672,411.78,392.36,28.41,832.55,1,4,6
673,411.78,392.36,28.41,832.55,1,1,6
674,48.07,0.0,195.86,243.93,0,3,1
675,411.78,392.36,28.41,832.55,1,0,6
676,411.78,392.36,28.41,832.55,1,3,6
677,411.78,392.36,28.41,832.55,1,4,6
678,411.78,392.36,28.41,832.55,1,1,6
679,411.78,392.36,28.41,832.55,1,1,6
680,411.78,392.36,28.41,832.55,1,1,6
681,411.78,392.36,28.41,832.55,1,1,6
682,411.78,392.36,0.0,804.14,1,1,6
683,48.07,0.0,195.86,243.93,0,3,1
684,411.78,392.36,0.0,804.14,1,1,6
685,411.78,392.36,0.0,804.14,1,1,6
686,411.78,0.0,195.86,607.64,0,1,5
687,95.05,0.0,195.86,290.91,0,2,2
688,411.78,392.36,28.41,832.55,1,2,6
689,411.78,392.36,28.41,832.55,1,2,6
690,48.07,255.72,195.86,499.65,1,3,4
691,411.78,392.36,0.0,804.14,1,1,6
692,411.78,392.36,28.41,832.55,1,3,6
693,411.78,392.36,28.41,832.55,1,1,6
694,411.78,392.36,0.0,804.14,1,2,6
695,95.05,392.36,0.0,487.41,0,1,4
696,95.05,392.36,0.0,487.41,0,1,4
697,95.05,392.36,0.0,487.41,0,2,4
698,95.05,392.36,0.0,487.41,0,1,4
699,95.05,392.36,0.0,487.41,0,2,4
700,411.78,392.36,28.41,832.55,1,3,6
701,95.05,392.36,0.0,487.41,0,4,4
702,95.05,392.36,0.0,487.41,0,1,4
703,95.05,392.36,0.0,487.41,0,0,4
704,411.78,392.36,0.0,804.14,1,4,6
705,95.05,392.36,0.0,487.41,0,3,4
706,0.0,255.72,195.86,451.58,0,1,3
707,95.05,392.36,0.0,487.41,0,3,4
708,411.78,392.36,28.41,832.55,1,3,6
709,95.05,392.36,0.0,487.41,0,1,4
710,95.05,392.36,195.86,683.27,0,1,5
711,95.05,392.36,0.0,487.41,1,3,4
712,95.05,392.36,0.0,487.41,1,3,4
713,95.05,392.36,0.0,487.41,0,3,4
714,95.05,392.36,0.0,487.41,0,1,4
715,0.0,255.72,195.86,451.58,1,3,3
716,95.05,392.36,0.0,487.41,0,1,4
717,48.07,255.72,195.86,499.65,1,3,4
718,411.78,255.72,195.86,863.36,0,1,6
719,95.05,392.36,0.0,487.41,0,1,4
720,95.05,392.36,0.0,487.41,0,0,4
721,95.05,392.36,0.0,487.41,0,0,4
722,95.05,392.36,0.0,487.41,0,1,4
723,95.05,392.36,0.0,487.41,1,1,4
724,95.05,392.36,0.0,487.41,0,2,4
725,411.78,255.72,195.86,863.36,0,0,6
726,48.07,0.0,195.86,243.93,0,1,1
727,95.05,392.36,0.0,487.41,1,4,4
728,95.05,392.36,0.0,487.41,0,4,4
729,95.05,392.36,28.41,515.82,1,4,4
730,95.05,392.36,0.0,487.41,0,1,4
731,95.05,392.36,0.0,487.41,1,2,4
732,95.05,392.36,0.0,487.41,1,4,4
733,95.05,392.36,0.0,487.41,0,2,4
734,95.05,392.36,0.0,487.41,1,3,4
735,411.78,0.0,195.86,607.64,0,0,5
736,48.07,255.72,195.86,499.65,0,0,4
737,411.78,255.72,195.86,863.36,0,0,6
738,95.05,392.36,0.0,487.41,0,2,4
739,48.07,255.72,195.86,499.65,0,2,4
740,48.07,0.0,195.86,243.93,0,1,1
741,0.0,255.72,195.86,451.58,0,2,3
742,95.05,392.36,28.41,515.82,1,1,4
743,48.07,255.72,195.86,499.65,0,0,4
744,95.05,392.36,0.0,487.41,1,3,4
745,95.05,392.36,0.0,487.41,0,1,4
746,48.07,392.36,0.0,440.43,0,2,3
747,48.07,392.36,0.0,440.43,0,3,3
748,48.07,392.36,0.0,440.43,0,0,3
749,95.05,0.0,195.86,290.91,0,2,2
750,95.05,392.36,28.41,515.82,1,3,4
751,48.07,392.36,0.0,440.43,0,2,3
752,48.07,392.36,0.0,440.43,0,1,3
753,0.0,255.72,195.86,451.58,0,0,3
754,48.07,392.36,0.0,440.43,0,2,3
755,411.78,0.0,195.86,607.64,0,0,5
756,95.05,392.36,28.41,515.82,1,2,4
757,0.0,255.72,195.86,451.58,0,1,3
758,95.05,392.36,0.0,487.41,1,4,4
759,48.07,392.36,0.0,440.43,0,2,3
760,48.07,392.36,0.0,440.43,0,1,3
761,48.07,392.36,0.0,440.43,0,2,3
762,0.0,255.72,195.86,451.58,1,3,3
763,48.07,392.36,0.0,440.43,0,2,3
764,95.05,392.36,0.0,487.41,1,3,4
765,95.05,392.36,0.0,487.41,1,2,4
766,48.07,392.36,0.0,440.43,0,2,3
767,0.0,0.0,195.86,195.86,0,0,0
768,48.07,392.36,0.0,440.43,0,1,3
769,48.07,392.36,0.0,440.43,0,2,3
770,48.07,0.0,195.86,243.93,0,1,1
771,411.78,255.72,195.86,863.36,0,1,6
772,48.07,392.36,0.0,440.43,1,3,3
773,48.07,392.36,0.0,440.43,0,0,3
774,48.07,392.36,0.0,440.43,0,1,3
775,95.05,392.36,0.0,487.41,1,1,4
776,0.0,255.72,195.86,451.58,0,1,3
777,411.78,0.0,195.86,607.64,0,0,5
778,48.07,392.36,0.0,440.43,0,1,3
779,48.07,255.72,195.86,499.65,0,3,4
780,48.07,392.36,0.0,440.43,0,2,3
781,95.05,0.0,195.86,290.91,0,2,2
782,48.07,392.36,0.0,440.43,0,1,3
783,95.05,392.36,0.0,487.41,1,5,4
784,48.07,392.36,0.0,440.43,0,0,3
785,48.07,392.36,0.0,440.43,0,1,3
786,48.07,392.36,0.0,440.43,0,1,3
787,411.78,255.72,195.86,863.36,0,1,6
788,48.07,392.36,0.0,440.43,0,2,3
789,48.07,392.36,0.0,440.43,0,2,3
790,48.07,255.72,195.86,499.65,0,1,4
791,48.07,392.36,0.0,440.43,0,5,3
792,95.05,255.72,195.86,546.63,0,0,5
793,95.05,255.72,195.86,546.63,1,0,5
794,48.07,392.36,0.0,440.43,0,1,3
795,0.0,255.72,195.86,451.58,0,1,3
796,411.78,255.72,195.86,863.36,0,0,6
797,48.07,392.36,0.0,440.43,0,1,3
798,0.0,255.72,195.86,451.58,1,0,3
799,48.07,392.36,0.0,440.43,0,1,3
800,48.07,392.36,0.0,440.43,1,2,3
801,48.07,392.36,0.0,440.43,0,1,3
802,48.07,392.36,0.0,440.43,0,3,3
803,411.78,0.0,195.86,607.64,0,0,5
804,48.07,392.36,0.0,440.43,0,2,3
805,411.78,255.72,195.86,863.36,0,0,6
806,48.07,392.36,0.0,440.43,1,3,3
807,48.07,392.36,0.0,440.43,0,1,3
808,0.0,0.0,195.86,195.86,0,3,0
809,48.07,392.36,0.0,440.43,0,3,3
810,48.07,0.0,195.86,243.93,0,3,1
811,411.78,0.0,195.86,607.64,0,3,5
812,48.07,392.36,0.0,440.43,0,2,3
813,48.07,392.36,0.0,440.43,1,4,3
814,411.78,0.0,195.86,607.64,0,1,5
815,48.07,392.36,0.0,440.43,0,2,3
816,48.07,392.36,0.0,440.43,0,2,3
817,411.78,0.0,195.86,607.64,0,4,5
818,95.05,255.72,195.86,546.63,0,0,5
819,48.07,392.36,0.0,440.43,1,3,3
820,48.07,392.36,0.0,440.43,1,4,3
821,48.07,392.36,0.0,440.43,0,1,3
822,95.05,255.72,195.86,546.63,0,0,5
823,48.07,0.0,195.86,243.93,0,0,1
824,48.07,392.36,0.0,440.43,0,1,3
825,48.07,392.36,0.0,440.43,1,2,3
826,48.07,392.36,0.0,440.43,1,3,3
827,48.07,392.36,0.0,440.43,0,2,3
828,48.07,392.36,0.0,440.43,1,2,3
829,48.07,392.36,0.0,440.43,0,1,3
830,48.07,392.36,0.0,440.43,0,2,3
831,48.07,392.36,0.0,440.43,0,2,3
832,48.07,392.36,0.0,440.43,0,1,3
833,48.07,392.36,0.0,440.43,0,1,3
834,0.0,255.72,195.86,451.58,0,0,3
835,411.78,255.72,195.86,863.36,1,1,6
836,0.0,255.72,195.86,451.58,1,0,3
837,48.07,392.36,0.0,440.43,1,4,3
838,48.07,255.72,195.86,499.65,0,0,4
839,411.78,255.72,195.86,863.36,1,2,6
840,48.07,392.36,0.0,440.43,0,1,3
841,48.07,0.0,195.86,243.93,0,1,1
842,48.07,392.36,0.0,440.43,0,0,3
843,48.07,392.36,0.0,440.43,0,1,3
844,0.0,255.72,195.86,451.58,0,0,3
845,0.0,392.36,0.0,392.36,0,2,2
846,0.0,392.36,0.0,392.36,0,2,2
847,95.05,255.72,195.86,546.63,0,4,5
848,0.0,392.36,0.0,392.36,0,3,2
849,411.78,255.72,195.86,863.36,0,0,6
850,95.05,255.72,195.86,546.63,0,0,5
851,0.0,392.36,0.0,392.36,0,0,2
852,0.0,392.36,0.0,392.36,1,3,2
853,48.07,255.72,195.86,499.65,1,3,4
854,0.0,392.36,0.0,392.36,1,4,2
855,0.0,392.36,0.0,392.36,0,0,2
856,48.07,255.72,195.86,499.65,0,1,4
857,0.0,392.36,0.0,392.36,0,1,2
858,0.0,392.36,0.0,392.36,0,1,2
859,0.0,392.36,0.0,392.36,0,1,2
860,0.0,255.72,195.86,451.58,0,2,3
861,0.0,392.36,0.0,392.36,0,2,2
862,48.07,255.72,195.86,499.65,0,0,4
863,411.78,392.36,28.41,832.55,1,1,6
864,48.07,392.36,0.0,440.43,0,1,3
865,0.0,392.36,195.86,588.22,0,2,5
866,411.78,255.72,195.86,863.36,1,2,6
867,0.0,392.36,195.86,588.22,0,2,5
868,95.05,255.72,195.86,546.63,0,3,5
869,0.0,392.36,195.86,588.22,0,2,5
870,0.0,392.36,195.86,588.22,1,1,5
871,0.0,392.36,195.86,588.22,1,3,5
872,0.0,392.36,195.86,588.22,1,2,5
873,0.0,255.72,195.86,451.58,0,0,3
874,0.0,392.36,195.86,588.22,0,1,5
875,0.0,392.36,195.86,588.22,1,1,5
876,0.0,392.36,195.86,588.22,0,2,5
877,0.0,392.36,195.86,588.22,0,2,5
878,0.0,392.36,195.86,588.22,0,2,5
879,0.0,392.36,195.86,588.22,0,1,5
880,0.0,392.36,195.86,588.22,0,2,5
881,0.0,392.36,195.86,588.22,1,2,5
882,0.0,392.36,195.86,588.22,1,3,5
883,0.0,392.36,195.86,588.22,1,1,5
884,0.0,392.36,195.86,588.22,1,3,5
885,0.0,0.0,195.86,195.86,0,1,0
886,48.07,0.0,195.86,243.93,0,3,1
887,0.0,392.36,195.86,588.22,1,4,5
888,411.78,0.0,195.86,607.64,0,0,5
889,0.0,392.36,195.86,588.22,1,3,5
890,0.0,392.36,195.86,588.22,1,3,5
891,0.0,392.36,195.86,588.22,0,1,5
892,0.0,392.36,195.86,588.22,0,2,5
893,0.0,392.36,195.86,588.22,0,1,5
894,411.78,392.36,28.41,832.55,1,1,6
895,411.78,392.36,28.41,832.55,1,1,6
896,411.78,392.36,28.41,832.55,1,1,6
897,411.78,392.36,28.41,832.55,1,1,6
898,411.78,392.36,28.41,832.55,1,1,6
899,95.05,255.72,195.86,546.63,0,1,5
900,411.78,392.36,28.41,832.55,1,4,6
901,411.78,392.36,28.41,832.55,1,2,6
902,411.78,392.36,28.41,832.55,1,0,6
903,411.78,392.36,28.41,832.55,1,1,6
904,411.78,392.36,28.41,832.55,1,0,6
905,95.05,392.36,0.0,487.41,0,1,4
906,95.05,392.36,0.0,487.41,0,1,4
907,95.05,392.36,0.0,487.41,0,1,4
908,48.07,392.36,0.0,440.43,0,0,3
909,48.07,255.72,195.86,499.65,1,3,4
910,0.0,0.0,195.86,195.86,0,1,0
911,48.07,392.36,0.0,440.43,0,2,3
912,48.07,392.36,0.0,440.43,0,2,3
913,0.0,392.36,0.0,392.36,0,1,2
914,411.78,392.36,28.41,832.55,1,1,6
915,411.78,392.36,28.41,832.55,1,0,6
916,95.05,392.36,0.0,487.41,0,1,4
917,411.78,392.36,28.41,832.55,1,0,6
918,411.78,392.36,28.41,832.55,1,1,6
919,95.05,0.0,195.86,290.91,0,1,2
920,411.78,392.36,134.75,938.89,1,1,6
921,411.78,392.36,28.41,832.55,1,2,6
922,411.78,392.36,28.41,832.55,1,0,6
923,411.78,392.36,28.41,832.55,1,2,6
924,48.07,392.36,0.0,440.43,0,1,3
925,48.07,392.36,0.0,440.43,0,0,3
926,48.07,392.36,0.0,440.43,1,0,3
927,411.78,0.0,195.86,607.64,0,1,5
928,0.0,255.72,195.86,451.58,0,0,3
929,48.07,392.36,0.0,440.43,1,5,3
930,0.0,392.36,0.0,392.36,0,2,2
931,48.07,255.72,195.86,499.65,0,0,4
932,411.78,392.36,28.41,832.55,1,2,6
933,411.78,392.36,28.41,832.55,1,1,6
934,0.0,392.36,0.0,392.36,0,0,2
935,48.07,255.72,195.86,499.65,1,2,4
936,48.07,255.72,195.86,499.65,0,2,4
937,411.78,392.36,134.75,938.89,1,1,6
938,411.78,392.36,28.41,832.55,1,1,6
939,411.78,392.36,134.75,938.89,1,4,6
940,411.78,392.36,28.41,832.55,1,1,6
941,0.0,255.72,195.86,451.58,0,0,3
942,411.78,392.36,28.41,832.55,1,3,6
943,411.78,392.36,28.41,832.55,1,2,6
944,48.07,255.72,195.86,499.65,0,0,4
945,411.78,392.36,28.41,832.55,1,1,6
946,411.78,392.36,28.41,832.55,1,2,6
947,411.78,392.36,28.41,832.55,1,4,6
948,411.78,392.36,28.41,832.55,1,3,6
949,411.78,392.36,28.41,832.55,1,4,6
950,411.78,392.36,28.41,832.55,1,1,6
951,411.78,392.36,28.41,832.55,1,3,6
952,411.78,392.36,28.41,832.55,1,1,6
953,411.78,392.36,28.41,832.55,1,1,6
954,411.78,392.36,28.41,832.55,1,1,6
955,411.78,392.36,28.41,832.55,1,1,6
956,411.78,392.36,195.86,1000.0,1,2,6
957,411.78,0.0,195.86,607.64,0,3,5
958,411.78,392.36,134.75,938.89,1,1,6
959,411.78,392.36,28.41,832.55,1,1,6
960,411.78,392.36,134.75,938.89,1,2,6
961,411.78,392.36,28.41,832.55,1,1,6
962,411.78,392.36,28.41,832.55,1,2,6
963,48.07,255.72,195.86,499.65,0,1,4
964,411.78,392.36,28.41,832.55,1,0,6
965,411.78,255.72,195.86,863.36,0,0,6
966,0.0,0.0,195.86,195.86,0,0,0
967,411.78,392.36,28.41,832.55,1,2,6
968,411.78,392.36,28.41,832.55,1,0,6
969,411.78,392.36,28.41,832.55,1,2,6
970,411.78,392.36,28.41,832.55,1,1,6
971,411.78,392.36,28.41,832.55,1,4,6
972,411.78,392.36,28.41,832.55,1,2,6
973,411.78,392.36,28.41,832.55,1,1,6
974,411.78,392.36,28.41,832.55,1,3,6
975,48.07,0.0,195.86,243.93,0,0,1
976,411.78,392.36,28.41,832.55,1,4,6
977,411.78,392.36,28.41,832.55,1,1,6
978,411.78,392.36,28.41,832.55,1,0,6
979,48.07,255.72,195.86,499.65,1,3,4
980,48.07,0.0,195.86,243.93,0,1,1
981,411.78,392.36,28.41,832.55,1,2,6
982,411.78,392.36,28.41,832.55,1,2,6
983,0.0,0.0,195.86,195.86,0,1,0
984,411.78,392.36,28.41,832.55,1,2,6
985,48.07,0.0,195.86,243.93,0,2,1
986,411.78,392.36,28.41,832.55,1,2,6
987,411.78,392.36,28.41,832.55,1,2,6
988,411.78,392.36,28.41,832.55,1,1,6
989,411.78,392.36,28.41,832.55,1,1,6
990,411.78,392.36,28.41,832.55,1,0,6
991,411.78,0.0,195.86,607.64,0,0,5
992,411.78,392.36,28.41,832.55,1,2,6
993,411.78,392.36,28.41,832.55,1,1,6
994,0.0,255.72,195.86,451.58,1,1,3
995,411.78,392.36,28.41,832.55,1,2,6
996,411.78,392.36,28.41,832.55,1,3,6
997,411.78,392.36,28.41,832.55,1,2,6
998,411.78,392.36,28.41,832.55,1,4,6
999,411.78,392.36,28.41,832.55,1,4,6
1000,95.05,392.36,28.41,515.82,0,3,4
1001,95.05,392.36,28.41,515.82,0,1,4
1002,95.05,392.36,28.41,515.82,0,2,4
1003,48.07,255.72,195.86,499.65,1,0,4
1004,95.05,392.36,28.41,515.82,0,2,4
1005,48.07,255.72,195.86,499.65,0,1,4
1006,411.78,0.0,195.86,607.64,0,0,5
1007,95.05,392.36,28.41,515.82,0,1,4
1008,95.05,392.36,28.41,515.82,0,1,4
1009,95.05,392.36,28.41,515.82,0,2,4
1010,95.05,392.36,0.0,487.41,0,0,4
1011,95.05,392.36,0.0,487.41,0,2,4
1012,411.78,392.36,28.41,832.55,1,3,6
1013,95.05,392.36,0.0,487.41,0,2,4
1014,411.78,392.36,28.41,832.55,1,4,6
1015,95.05,392.36,28.41,515.82,1,3,4
1016,95.05,392.36,0.0,487.41,0,1,4
1017,95.05,392.36,0.0,487.41,0,1,4
1018,95.05,392.36,0.0,487.41,0,1,4
1019,95.05,392.36,28.41,515.82,1,4,4
1020,95.05,392.36,0.0,487.41,0,4,4
1021,95.05,392.36,0.0,487.41,1,3,4
1022,48.07,392.36,0.0,440.43,0,1,3
1023,95.05,392.36,0.0,487.41,1,3,4
1024,48.07,392.36,0.0,440.43,0,0,3
1025,0.0,0.0,195.86,195.86,0,2,0
1026,48.07,392.36,0.0,440.43,0,0,3
1027,0.0,255.72,195.86,451.58,0,3,3
1028,48.07,392.36,0.0,440.43,0,2,3
1029,0.0,255.72,195.86,451.58,1,3,3
1030,48.07,392.36,0.0,440.43,0,1,3
1031,95.05,0.0,195.86,290.91,0,1,2
1032,48.07,392.36,0.0,440.43,0,2,3
1033,48.07,392.36,0.0,440.43,0,0,3
1034,48.07,392.36,0.0,440.43,0,0,3
1035,48.07,392.36,0.0,440.43,0,1,3
1036,48.07,392.36,0.0,440.43,0,2,3
1037,48.07,392.36,0.0,440.43,0,2,3
1038,0.0,255.72,195.86,451.58,1,3,3
1039,48.07,392.36,0.0,440.43,0,0,3
1040,48.07,392.36,0.0,440.43,1,1,3
1041,411.78,255.72,195.86,863.36,0,3,6
1042,0.0,255.72,195.86,451.58,0,2,3
1043,48.07,392.36,0.0,440.43,0,2,3
1044,48.07,255.72,195.86,499.65,0,1,4
1045,48.07,392.36,0.0,440.43,0,1,3
1046,0.0,255.72,195.86,451.58,0,0,3
1047,48.07,392.36,0.0,440.43,0,1,3
1048,48.07,392.36,0.0,440.43,0,0,3
1049,48.07,392.36,0.0,440.43,0,1,3
1050,48.07,392.36,0.0,440.43,0,2,3
1051,48.07,392.36,0.0,440.43,0,1,3
1052,48.07,392.36,0.0,440.43,0,0,3
1053,48.07,392.36,0.0,440.43,0,3,3
1054,48.07,392.36,0.0,440.43,0,2,3
1055,48.07,392.36,0.0,440.43,0,1,3
1056,48.07,392.36,0.0,440.43,1,0,3
1057,48.07,392.36,0.0,440.43,0,1,3
1058,0.0,392.36,0.0,392.36,0,5,2
1059,0.0,392.36,0.0,392.36,0,2,2
1060,48.07,0.0,195.86,243.93,0,1,1
1061,0.0,392.36,0.0,392.36,0,2,2
1062,0.0,392.36,0.0,392.36,0,1,2
1063,48.07,0.0,195.86,243.93,0,1,1
1064,48.07,392.36,0.0,440.43,0,2,3
1065,0.0,392.36,0.0,392.36,0,0,2
1066,95.05,0.0,195.86,290.91,0,0,2
1067,48.07,392.36,28.41,468.84,1,4,3
1068,0.0,0.0,195.86,195.86,0,1,0
1069,411.78,392.36,28.41,832.55,1,2,6
1070,95.05,392.36,0.0,487.41,0,1,4
1071,411.78,255.72,195.86,863.36,0,1,6
1072,411.78,255.72,195.86,863.36,0,2,6
1073,48.07,255.72,195.86,499.65,0,3,4
1074,411.78,392.36,28.41,832.55,1,0,6
1075,95.05,392.36,28.41,515.82,0,2,4
1076,95.05,392.36,0.0,487.41,0,1,4
1077,48.07,392.36,0.0,440.43,0,1,3
1078,48.07,392.36,0.0,440.43,0,5,3
1079,48.07,255.72,195.86,499.65,0,1,4
1080,0.0,255.72,195.86,451.58,0,2,3
1081,48.07,392.36,0.0,440.43,1,4,3
1082,411.78,392.36,134.75,938.89,1,3,6
1083,411.78,392.36,28.41,832.55,1,2,6
1084,411.78,392.36,28.41,832.55,1,1,6
1085,48.07,0.0,195.86,243.93,0,1,1
1086,48.07,255.72,195.86,499.65,0,3,4
1087,411.78,392.36,28.41,832.55,1,1,6
1088,0.0,0.0,195.86,195.86,0,1,0
1089,48.07,0.0,195.86,243.93,0,1,1
1090,411.78,392.36,28.41,832.55,1,1,6
1091,411.78,392.36,28.41,832.55,1,2,6
1092,411.78,392.36,28.41,832.55,1,2,6
1093,411.78,392.36,28.41,832.55,1,2,6
1094,411.78,392.36,28.41,832.55,1,0,6
1095,411.78,392.36,28.41,832.55,1,4,6
1096,95.05,392.36,28.41,515.82,0,2,4
1097,95.05,392.36,28.41,515.82,0,1,4
1098,95.05,392.36,28.41,515.82,0,0,4
1099,48.07,392.36,0.0,440.43,0,0,3
1100,48.07,255.72,195.86,499.65,1,2,4
1101,48.07,392.36,0.0,440.43,0,1,3
1102,0.0,255.72,195.86,451.58,0,2,3
1103,411.78,392.36,28.41,832.55,1,1,6
1104,411.78,392.36,28.41,832.55,1,1,6
1105,48.07,255.72,195.86,499.65,0,1,4
1106,95.05,392.36,28.41,515.82,0,0,4
1107,48.07,392.36,0.0,440.43,0,1,3
1108,48.07,392.36,0.0,440.43,0,1,3
1109,0.0,392.36,0.0,392.36,0,1,2
1110,48.07,392.36,0.0,440.43,0,3,3
1111,411.78,392.36,134.75,938.89,1,1,6
1112,411.78,392.36,134.75,938.89,1,2,6
1113,95.05,0.0,195.86,290.91,0,3,2
1114,411.78,392.36,28.41,832.55,1,1,6
1115,411.78,392.36,28.41,832.55,1,2,6
1116,411.78,392.36,28.41,832.55,1,0,6
1117,411.78,392.36,28.41,832.55,1,2,6
1118,411.78,392.36,28.41,832.55,1,1,6
1119,411.78,392.36,28.41,832.55,1,1,6
1120,411.78,392.36,28.41,832.55,1,4,6
1121,411.78,392.36,28.41,832.55,1,2,6
1122,48.07,0.0,195.86,243.93,0,3,1
1123,411.78,0.0,195.86,607.64,0,1,5
1124,411.78,392.36,28.41,832.55,1,0,6
1125,411.78,392.36,28.41,832.55,1,3,6
1126,411.78,392.36,28.41,832.55,1,2,6
1127,95.05,0.0,195.86,290.91,0,2,2
1128,411.78,392.36,28.41,832.55,1,1,6
1129,411.78,392.36,28.41,832.55,1,1,6
1130,411.78,392.36,28.41,832.55,1,1,6
1131,95.05,0.0,195.86,290.91,0,2,2
1132,95.05,392.36,28.41,515.82,0,0,4
1133,411.78,392.36,28.41,832.55,1,1,6
1134,0.0,0.0,195.86,195.86,0,2,0
1135,95.05,392.36,28.41,515.82,0,1,4
1136,95.05,392.36,28.41,515.82,0,0,4
1137,48.07,0.0,195.86,243.93,0,2,1
1138,95.05,392.36,28.41,515.82,0,0,4
1139,95.05,392.36,0.0,487.41,0,2,4
1140,48.07,392.36,0.0,440.43,0,1,3
1141,48.07,392.36,0.0,440.43,0,0,3
1142,48.07,392.36,0.0,440.43,0,1,3
1143,48.07,392.36,0.0,440.43,0,1,3
1144,48.07,392.36,0.0,440.43,0,1,3
1145,0.0,255.72,195.86,451.58,0,1,3
1146,48.07,392.36,0.0,440.43,0,2,3
1147,48.07,392.36,0.0,440.43,0,0,3
1148,48.07,392.36,0.0,440.43,1,3,3
1149,48.07,392.36,0.0,440.43,0,1,3
1150,48.07,392.36,0.0,440.43,0,1,3
1151,48.07,392.36,0.0,440.43,0,1,3
